orderitem_id,order_id,product_id,quantity,supplier_id,subtotal,discount
743,141,280,5,39,728.95,0.00
744,141,200,3,3,670.53,0.00
745,141,464,3,50,466.53,0.00
746,141,293,5,29,3543.50,0.00
747,142,215,6,7,2504.10,0.00
748,142,151,6,25,1034.28,0.00
749,142,79,4,42,3414.76,0.00
750,143,206,3,38,139.53,0.18
751,143,483,1,23,457.12,0.06
752,143,139,5,33,3872.10,0.07
753,143,121,7,23,5350.73,0.12
754,143,229,3,5,1252.65,0.14
755,143,245,10,36,7616.20,0.22
756,143,398,9,10,3236.31,0.05
757,143,384,9,17,6502.32,0.18
758,143,388,2,39,1054.70,0.14
759,143,495,2,21,1651.24,0.20
760,144,49,5,9,4562.30,0.00
761,144,51,5,35,3735.90,0.00
762,144,201,6,16,3077.28,0.00
763,144,248,5,22,3948.95,0.00
764,144,115,10,47,9155.90,0.00
765,144,408,9,47,8868.24,0.00
766,144,485,9,3,5256.45,0.00
767,144,224,7,26,4290.51,0.00
768,145,483,6,34,2742.72,0.00
769,145,105,3,15,577.92,0.00
770,145,260,3,35,2748.54,0.00
771,145,55,3,9,615.21,0.00
772,145,72,10,31,4039.60,0.00
773,145,50,4,34,75.12,0.00
774,145,41,1,32,694.44,0.00
775,145,199,7,44,3783.15,0.00
776,146,433,4,7,530.60,0.00
777,146,441,9,44,8945.10,0.00
778,147,468,4,46,3265.08,0.00
779,147,91,5,38,3938.30,0.00
780,147,6,1,11,736.51,0.00
781,147,270,9,43,1464.12,0.00
782,147,348,2,6,1313.24,0.00
783,147,79,9,43,7683.21,0.00
784,147,461,2,37,291.44,0.00
785,147,334,10,17,2445.20,0.00
786,147,49,4,38,3649.84,0.00
787,147,356,8,25,887.84,0.00
788,148,108,2,2,472.76,0.00
789,148,426,3,24,553.71,0.00
790,148,389,7,48,6046.11,0.00
791,148,410,6,43,2890.38,0.00
792,148,415,6,17,2531.58,0.00
793,149,219,6,40,1966.62,0.00
794,150,202,5,13,4670.05,0.00
795,150,133,6,25,2283.90,0.00
796,150,160,5,20,4399.25,0.00
797,150,193,2,30,1843.26,0.00
798,150,374,2,32,1252.84,0.00
799,151,295,10,41,3762.10,0.00
800,151,215,6,4,2504.10,0.00
801,151,323,9,41,6855.57,0.00
802,151,228,10,29,3623.60,0.00
803,151,197,7,9,4955.65,0.00
804,151,88,6,36,1563.12,0.00
805,151,260,1,35,916.18,0.00
806,151,214,9,19,4386.96,0.00
807,151,346,10,29,5307.90,0.00
808,152,374,10,42,6264.20,0.00
809,152,469,7,17,5024.11,0.00
810,152,491,1,42,7.80,0.00
811,153,33,4,39,602.24,0.18
812,153,473,4,42,3198.72,0.17
813,153,13,3,29,1584.09,0.22
814,153,85,6,49,3745.86,0.22
815,153,276,8,48,7783.60,0.20
816,153,342,10,35,5373.30,0.23
817,153,201,3,21,1538.64,0.06
818,153,65,3,19,1333.02,0.22
819,154,432,7,24,2272.90,0.00
820,154,37,5,2,1967.95,0.00
821,154,248,5,35,3948.95,0.00
822,154,54,8,23,5952.80,0.00
823,154,365,5,25,1530.50,0.00
824,154,374,9,39,5637.78,0.00
825,154,199,10,32,5404.50,0.00
826,154,476,5,34,4808.80,0.00
827,155,264,5,49,3289.65,0.19
828,155,145,5,50,4737.55,0.23
829,155,112,7,18,3753.47,0.19
830,156,178,8,29,3581.68,0.24
831,156,309,10,35,8036.10,0.10
832,156,455,6,29,3752.16,0.17
833,157,122,10,26,226.50,0.08
834,157,61,5,18,4514.70,0.06
835,157,425,3,9,1264.77,0.15
836,157,379,2,20,1951.32,0.11
837,157,432,3,27,974.10,0.24
838,157,396,10,23,1054.80,0.16
839,157,416,9,49,1610.19,0.20
840,157,469,10,6,7177.30,0.12
841,158,257,4,4,615.60,0.00
842,158,216,10,32,8391.20,0.00
843,158,213,9,36,2390.22,0.00
844,158,490,10,48,9848.80,0.00
845,159,336,8,3,3053.76,0.00
846,159,50,5,16,93.90,0.00
847,159,366,6,36,2195.88,0.00
848,159,322,3,41,524.43,0.00
849,159,18,7,18,5566.19,0.00
850,159,445,9,48,1249.38,0.00
851,160,445,4,11,555.28,0.00
852,160,275,10,49,6147.40,0.00
853,160,79,9,34,7683.21,0.00
854,161,352,10,38,8944.90,0.19
855,161,346,2,14,1061.58,0.13
856,161,212,7,23,2903.88,0.06
857,161,256,5,25,905.60,0.23
858,161,413,9,28,8809.11,0.06
859,161,211,5,42,3782.10,0.06
860,161,345,9,8,5423.49,0.08
861,161,348,3,47,1969.86,0.13
862,161,346,5,32,2653.95,0.13
863,161,68,10,22,3852.70,0.17
864,162,367,4,38,2353.68,0.00
865,162,85,1,34,624.31,0.00
866,162,327,6,42,2196.42,0.00
867,162,316,6,3,4368.78,0.00
868,162,437,7,38,804.65,0.00
869,162,378,2,15,1334.54,0.00
870,162,201,10,27,5128.80,0.00
871,162,169,7,9,4487.91,0.00
872,162,262,7,39,222.39,0.00
873,163,236,10,1,4928.40,0.00
874,163,450,1,12,758.08,0.00
875,163,412,4,28,1900.00,0.00
876,163,346,4,6,2123.16,0.00
877,163,188,8,50,7886.72,0.00
878,163,86,5,5,307.30,0.00
879,164,347,3,42,1689.93,0.09
880,164,500,4,24,3588.40,0.16
881,164,126,10,6,8593.60,0.06
882,164,90,9,7,1675.89,0.18
883,165,359,6,33,1787.94,0.00
884,165,235,3,3,2776.35,0.00
885,165,419,2,34,619.82,0.00
886,166,299,7,2,2443.07,0.07
887,166,353,8,27,6622.96,0.11
888,166,285,6,29,1738.20,0.15
889,166,274,1,14,497.67,0.15
890,167,171,3,39,2392.05,0.00
891,167,314,7,45,5100.62,0.00
892,167,399,10,18,3409.30,0.00
893,168,25,7,50,1974.77,0.00
894,168,408,2,49,1970.72,0.00
895,168,224,8,28,4903.44,0.00
896,168,499,10,24,1418.90,0.00
897,168,492,9,48,8234.01,0.00
898,168,82,6,24,4196.04,0.00
899,168,87,9,17,4931.55,0.00
900,169,403,10,28,8700.10,0.00
901,169,331,3,32,1005.06,0.00
902,169,306,4,4,1619.60,0.00
903,169,413,6,48,5872.74,0.00
904,169,452,4,48,3206.28,0.00
905,169,383,7,37,222.60,0.00
906,170,358,8,17,5503.52,0.00
907,170,60,3,9,2008.47,0.00
908,170,17,10,39,9420.50,0.00
909,170,441,8,11,7951.20,0.00
910,170,438,3,9,1292.67,0.00
911,170,217,3,19,1536.15,0.00
912,170,283,2,38,49.50,0.00
913,170,117,4,26,3494.36,0.00
914,170,78,8,9,3205.12,0.00
915,170,393,9,24,709.02,0.00
916,171,206,4,28,186.04,0.00
917,171,77,9,45,1513.71,0.00
918,171,336,3,42,1145.16,0.00
919,171,314,6,28,4371.96,0.00
920,171,109,6,50,9.60,0.00
921,171,389,10,46,8637.30,0.00
922,171,253,7,11,2644.74,0.00
923,171,230,2,36,781.18,0.00
924,171,65,6,22,2666.04,0.00
925,172,306,5,15,2024.50,0.10
926,172,450,3,41,2274.24,0.06
927,172,263,10,42,8254.80,0.20
928,172,41,8,35,5555.52,0.09
929,173,254,3,40,2678.70,0.00
930,173,364,5,7,1292.70,0.00
931,174,329,3,49,659.58,0.07
932,174,500,8,12,7176.80,0.08
933,174,37,4,4,1574.36,0.07
934,174,200,6,42,1341.06,0.08
935,174,214,2,14,974.88,0.18
936,174,336,2,11,763.44,0.21
937,174,91,6,50,4725.96,0.17
938,175,232,10,9,100.50,0.00
939,175,309,4,7,3214.44,0.00
940,175,361,1,40,925.58,0.00
941,175,242,8,12,4417.36,0.00
942,175,430,10,38,4403.80,0.00
943,175,180,6,14,3178.44,0.00
944,175,105,7,20,1348.48,0.00
945,175,360,10,27,3216.20,0.00
946,175,118,3,9,1421.25,0.00
947,176,457,9,34,3036.87,0.09
948,176,332,5,35,2732.65,0.18
949,176,491,6,10,46.80,0.07
950,176,329,1,16,219.86,0.17
951,177,221,6,22,3805.92,0.00
952,177,353,9,23,7450.83,0.00
953,177,27,2,28,1803.90,0.00
954,177,226,1,16,264.43,0.00
955,177,498,3,8,52.50,0.00
956,177,153,5,17,994.95,0.00
957,177,18,10,21,7951.70,0.00
958,178,11,6,13,1413.66,0.00
959,178,327,4,41,1464.28,0.00
960,178,391,1,22,32.10,0.00
961,178,295,8,50,3009.68,0.00
962,178,316,8,48,5825.04,0.00
963,179,323,4,15,3046.92,0.06
964,179,216,6,5,5034.72,0.17
965,179,40,2,7,501.06,0.21
966,179,100,1,18,773.11,0.15
967,179,254,7,50,6250.30,0.24
968,179,229,9,2,3757.95,0.20
969,179,379,8,40,7805.28,0.23
970,179,198,4,12,3945.20,0.20
971,179,359,5,29,1489.95,0.11
972,179,89,7,27,4438.56,0.10
973,180,211,10,49,7564.20,0.15
974,181,304,10,32,8701.70,0.06
975,181,105,8,18,1541.12,0.19
976,181,339,7,31,6292.23,0.20
977,181,497,7,8,5294.94,0.07
978,181,346,7,41,3715.53,0.11
979,181,360,5,19,1608.10,0.18
980,181,189,10,44,8539.00,0.20
981,181,450,4,49,3032.32,0.19
982,181,245,2,9,1523.24,0.20
983,182,212,4,40,1659.36,0.00
984,182,349,1,16,155.84,0.00
985,182,164,10,17,8492.00,0.00
986,182,426,8,37,1476.56,0.00
987,182,17,8,6,7536.40,0.00
988,182,29,1,17,642.90,0.00
989,183,459,7,27,4173.54,0.00
990,183,193,2,14,1843.26,0.00
991,183,355,6,8,2753.58,0.00
992,183,146,6,49,4771.50,0.00
993,183,450,1,11,758.08,0.00
994,184,145,9,34,8527.59,0.00
995,184,197,7,7,4955.65,0.00
996,184,219,7,16,2294.39,0.00
997,184,13,8,49,4224.24,0.00
998,184,326,8,12,636.80,0.00
999,185,386,10,17,4170.30,0.00
1000,185,173,10,12,1623.30,0.00
1001,186,125,10,8,3943.40,0.22
1002,186,450,3,30,2274.24,0.14
1003,186,367,5,10,2942.10,0.06
1004,186,47,8,38,4563.76,0.25
1005,187,251,1,6,74.09,0.23
1006,187,52,3,32,625.20,0.09
1007,187,27,8,36,7215.60,0.21
1008,188,485,3,39,1752.15,0.14
1009,188,41,8,16,5555.52,0.08
1010,188,201,4,14,2051.52,0.11
1011,188,255,5,4,3596.95,0.08
1012,188,241,7,5,5832.89,0.23
1013,188,288,7,36,6897.38,0.07
1014,189,240,4,26,3093.88,0.23
1015,189,355,4,12,1835.72,0.12
1016,189,263,3,24,2476.44,0.08
1017,189,10,5,5,2528.05,0.15
1018,189,146,9,39,7157.25,0.08
1019,189,456,5,41,2681.45,0.16
1020,189,113,8,27,5356.64,0.15
1021,189,377,1,16,475.84,0.06
1022,190,83,10,17,800.10,0.00
1023,190,117,6,33,5241.54,0.00
1024,190,177,9,25,4668.21,0.00
1025,191,489,8,18,6697.12,0.00
1026,191,25,3,21,846.33,0.00
1027,191,278,9,4,1776.96,0.00
1028,191,38,3,14,2732.85,0.00
1029,192,354,10,1,5310.90,0.06
1030,192,379,8,49,7805.28,0.15
1031,192,491,6,37,46.80,0.14
1032,192,36,3,24,1889.76,0.22
1033,193,306,6,43,2429.40,0.14
1034,193,128,4,2,464.48,0.10
1035,194,495,9,16,7430.58,0.12
1036,194,490,7,17,6894.16,0.24
1037,194,98,8,19,3665.04,0.20
1038,194,160,6,27,5279.10,0.10
1039,194,319,5,32,3178.15,0.17
1040,194,373,3,43,1960.32,0.22
1041,194,280,9,1,1312.11,0.08
1042,194,298,5,13,1001.40,0.06
1043,194,355,9,26,4130.37,0.15
1044,194,56,9,10,7661.70,0.22
1045,195,355,6,7,2753.58,0.00
1046,195,348,2,37,1313.24,0.00
1047,195,189,3,19,2561.70,0.00
1048,195,487,5,43,1435.80,0.00
1049,195,335,5,20,4827.10,0.00
1050,195,231,3,21,384.42,0.00
1051,195,333,9,7,420.57,0.00
1052,195,469,8,8,5741.84,0.00
1053,195,67,3,45,1064.10,0.00
1054,195,106,4,8,1468.48,0.00
1055,196,363,1,11,709.06,0.07
1056,196,401,2,17,1356.36,0.18
1057,196,192,8,32,7121.20,0.10
1058,196,36,4,27,2519.68,0.20
1059,196,377,5,42,2379.20,0.07
1060,196,122,8,45,181.20,0.14
1061,196,125,6,32,2366.04,0.14
1062,196,75,4,36,1824.88,0.18
1063,196,85,9,24,5618.79,0.07
1064,196,300,5,48,2491.65,0.23
1065,197,475,6,31,3382.62,0.00
1066,197,433,5,22,663.25,0.00
1067,197,6,7,13,5155.57,0.00
1068,197,166,4,16,401.52,0.00
1069,197,72,8,29,3231.68,0.00
1070,198,201,8,30,4103.04,0.00
1071,198,204,5,24,4873.55,0.00
1072,198,182,8,46,561.44,0.00
1073,198,288,1,44,985.34,0.00
1074,198,155,5,31,3979.90,0.00
1075,198,83,5,31,400.05,0.00
1076,198,61,5,48,4514.70,0.00
1077,198,168,1,39,82.85,0.00
1078,198,233,7,41,1016.12,0.00
1079,198,407,10,45,8650.10,0.00
1080,199,145,2,13,1895.02,0.20
1081,199,17,6,39,5652.30,0.14
1082,199,272,8,32,811.84,0.24
1083,199,455,4,18,2501.44,0.21
1084,199,194,1,35,312.68,0.10
1085,199,275,1,8,614.74,0.24
1086,200,132,1,39,560.30,0.00
1087,200,19,9,15,5657.31,0.00
1088,201,320,4,48,3510.52,0.00
1089,201,351,4,6,1619.20,0.00
1090,201,315,5,19,1522.25,0.00
1091,201,490,6,10,5909.28,0.00
1092,201,230,2,9,781.18,0.00
1093,201,246,7,50,2667.56,0.00
1094,201,237,6,37,5739.36,0.00
1095,201,51,3,46,2241.54,0.00
1096,201,267,1,10,861.71,0.00
1097,201,233,10,35,1451.60,0.00
1098,202,452,3,38,2404.71,0.00
1099,202,96,3,9,344.07,0.00
1100,202,154,9,46,7324.83,0.00
1101,202,132,2,46,1120.60,0.00
1102,202,40,2,13,501.06,0.00
1103,202,264,7,40,4605.51,0.00
1104,202,127,7,21,5250.28,0.00
1105,202,342,6,24,3223.98,0.00
1106,203,271,7,7,2324.49,0.00
1107,203,175,8,18,158.16,0.00
1108,203,200,6,33,1341.06,0.00
1109,203,283,5,11,123.75,0.00
1110,203,234,8,50,47.36,0.00
1111,203,361,1,32,925.58,0.00
1112,203,11,6,9,1413.66,0.00
1113,204,62,1,43,928.04,0.00
1114,204,151,6,50,1034.28,0.00
1115,204,69,1,32,238.89,0.00
1116,205,187,10,28,6100.10,0.10
1117,205,230,3,13,1171.77,0.11
1118,205,139,7,44,5420.94,0.16
1119,206,47,6,50,3422.82,0.00
1120,206,321,3,6,1526.61,0.00
1121,206,428,8,26,6938.64,0.00
1122,206,488,7,30,5102.65,0.00
1123,206,394,9,18,5518.71,0.00
1124,206,230,7,40,2734.13,0.00
1125,206,241,10,9,8332.70,0.00
1126,206,93,3,35,2536.80,0.00
1127,206,426,8,32,1476.56,0.00
1128,206,63,9,28,5617.26,0.00
1129,207,228,8,37,2898.88,0.20
1130,207,17,10,27,9420.50,0.10
1131,207,335,9,9,8688.78,0.16
1132,207,157,4,34,1531.28,0.14
1133,207,338,1,12,334.48,0.11
1134,207,373,7,12,4574.08,0.18
1135,207,476,3,24,2885.28,0.09
1136,207,377,8,25,3806.72,0.23
1137,207,158,2,14,530.76,0.14
1138,208,305,8,23,2508.64,0.13
1139,208,219,4,30,1311.08,0.20
1140,208,46,3,23,788.07,0.11
1141,208,137,1,1,649.23,0.16
1142,208,433,4,9,530.60,0.09
1143,209,208,8,42,1908.96,0.00
1144,209,36,1,44,629.92,0.00
1145,209,204,1,40,974.71,0.00
1146,209,196,4,19,201.48,0.00
1147,209,184,1,39,397.36,0.00
1148,210,401,10,43,6781.80,0.09
1149,210,489,8,27,6697.12,0.18
1150,210,226,4,14,1057.72,0.17
1151,210,321,7,16,3562.09,0.19
1152,210,204,4,49,3898.84,0.24
1153,210,133,9,3,3425.85,0.13
1154,210,18,10,48,7951.70,0.09
1155,210,326,5,26,398.00,0.12
1156,210,284,8,46,1655.68,0.10
1157,210,402,6,29,2506.44,0.09
1158,211,390,9,6,2260.71,0.00
1159,211,358,9,33,6191.46,0.00
1160,211,173,3,5,486.99,0.00
1161,211,93,2,40,1691.20,0.00
1162,212,329,3,31,659.58,0.00
1163,212,315,1,8,304.45,0.00
1164,212,62,2,24,1856.08,0.00
1165,213,165,3,28,2556.75,0.00
1166,213,456,2,47,1072.58,0.00
1167,213,494,3,16,1730.49,0.00
1168,213,279,7,3,47.81,0.00
1169,213,13,4,9,2112.12,0.00
1170,214,145,10,13,9475.10,0.00
1171,214,173,7,13,1136.31,0.00
1172,214,407,5,2,4325.05,0.00
1173,214,412,6,20,2850.00,0.00
1174,214,421,4,9,1868.20,0.00
1175,215,413,8,44,7830.32,0.00
1176,215,184,1,50,397.36,0.00
1177,215,331,5,12,1675.10,0.00
1178,215,362,1,32,672.99,0.00
1179,215,259,8,41,7737.52,0.00
1180,215,108,9,34,2127.42,0.00
1181,215,55,7,38,1435.49,0.00
1182,215,23,4,50,2943.64,0.00
1183,215,192,5,5,4450.75,0.00
1184,215,210,8,26,7117.52,0.00
1185,216,493,4,12,3118.00,0.00
1186,216,293,7,31,4960.90,0.00
1187,216,168,6,33,497.10,0.00
1188,216,480,5,5,2044.85,0.00
1189,216,123,4,39,2478.72,0.00
1190,216,494,5,20,2884.15,0.00
1191,216,246,3,4,1143.24,0.00
1192,216,62,10,46,9280.40,0.00
1193,216,309,7,25,5625.27,0.00
1194,217,236,1,14,492.84,0.20
1195,217,67,6,26,2128.20,0.13
1196,217,54,5,2,3720.50,0.12
1197,217,60,10,41,6694.90,0.24
1198,217,174,5,36,2452.00,0.23
1199,218,439,7,45,4289.95,0.00
1200,218,9,8,13,7340.48,0.00
1201,218,54,4,8,2976.40,0.00
1202,218,99,6,18,3617.52,0.00
1203,218,1,9,47,4909.86,0.00
1204,218,239,8,24,4623.04,0.00
1205,218,98,5,17,2290.65,0.00
1206,218,122,4,7,90.60,0.00
1207,218,216,6,27,5034.72,0.00
1208,219,223,6,24,3118.08,0.19
1209,219,273,1,29,960.58,0.08
1210,219,25,7,36,1974.77,0.13
1211,219,375,3,6,749.61,0.10
1212,219,263,1,28,825.48,0.23
1213,220,24,6,48,3404.52,0.23
1214,220,322,5,5,874.05,0.11
1215,220,375,4,4,999.48,0.16
1216,220,267,9,40,7755.39,0.20
1217,221,377,10,18,4758.40,0.00
1218,221,45,8,1,5220.32,0.00
1219,221,289,8,46,2426.88,0.00
1220,221,225,7,10,1218.14,0.00
1221,221,158,10,45,2653.80,0.00
1222,221,50,7,16,131.46,0.00
1223,222,340,7,15,2049.53,0.00
1224,223,100,4,19,3092.44,0.22
1225,223,185,7,12,5533.08,0.11
1226,223,434,6,25,3391.98,0.14
1227,223,403,4,17,3480.04,0.06
1228,223,212,7,44,2903.88,0.13
1229,223,375,9,22,2248.83,0.24
1230,223,213,7,39,1859.06,0.13
1231,223,39,4,22,1119.08,0.16
1232,223,459,3,44,1788.66,0.23
1233,223,457,7,30,2362.01,0.23
1234,224,58,8,2,2322.64,0.00
1235,224,459,2,1,1192.44,0.00
1236,224,238,7,50,1971.27,0.00
1237,225,207,10,37,2534.70,0.00
1238,226,374,5,34,3132.10,0.11
1239,226,155,2,15,1591.96,0.19
1240,226,328,5,50,1114.00,0.15
1241,226,251,6,43,444.54,0.08
1242,226,128,1,37,116.12,0.06
1243,226,228,2,33,724.72,0.07
1244,226,278,9,13,1776.96,0.14
1245,227,193,1,23,921.63,0.10
1246,227,329,2,6,439.72,0.10
1247,227,366,6,10,2195.88,0.11
1248,227,429,7,47,4618.18,0.09
1249,228,348,8,12,5252.96,0.00
1250,228,176,4,7,1895.76,0.00
1251,228,207,1,42,253.47,0.00
1252,228,370,4,45,2856.36,0.00
1253,228,332,2,2,1093.06,0.00
1254,228,401,7,19,4747.26,0.00
1255,228,338,9,23,3010.32,0.00
1256,228,251,5,11,370.45,0.00
1257,229,175,2,2,39.54,0.23
1258,229,366,7,40,2561.86,0.06
1259,230,196,9,11,453.33,0.21
1260,230,378,9,10,6005.43,0.06
1261,230,205,6,16,1453.86,0.06
1262,230,187,5,9,3050.05,0.20
1263,230,205,4,25,969.24,0.06
1264,230,146,5,38,3976.25,0.08
1265,230,499,4,27,567.56,0.07
1266,231,91,8,36,6301.28,0.00
1267,231,452,9,44,7214.13,0.00
1268,231,84,8,1,985.20,0.00
1269,231,131,8,18,5537.52,0.00
1270,231,482,3,45,2077.17,0.00
1271,231,466,9,26,3645.18,0.00
1272,231,184,7,22,2781.52,0.00
1273,231,429,8,5,5277.92,0.00
1274,232,382,4,49,3829.64,0.00
1275,232,472,3,5,44.55,0.00
1276,232,464,5,24,777.55,0.00
1277,232,414,4,20,1036.92,0.00
1278,232,129,8,44,5411.28,0.00
1279,232,133,6,50,2283.90,0.00
1280,232,281,4,32,619.32,0.00
1281,232,248,10,2,7897.90,0.00
1282,232,484,5,11,2712.80,0.00
1283,233,283,2,6,49.50,0.00
1284,233,241,5,20,4166.35,0.00
1285,233,15,3,19,2300.46,0.00
1286,233,190,8,33,4233.92,0.00
1287,234,112,1,2,536.21,0.00
1288,234,442,1,3,428.70,0.00
1289,234,81,9,39,4031.64,0.00
1290,235,245,8,44,6092.96,0.23
1291,235,439,9,22,5515.65,0.08
1292,235,417,9,29,3291.39,0.24
1293,235,448,4,47,2356.08,0.25
1294,235,228,5,38,1811.80,0.07
1295,235,308,8,28,2527.84,0.10
1296,235,258,9,6,5680.08,0.15
1297,235,138,3,29,2477.85,0.14
1298,235,351,3,13,1214.40,0.22
1299,235,113,5,19,3347.90,0.15
1300,236,196,5,41,251.85,0.00
1301,236,80,6,30,3863.28,0.00
1302,236,212,5,40,2074.20,0.00
1303,236,61,2,46,1805.88,0.00
1304,236,157,3,14,1148.46,0.00
1305,237,372,3,28,2470.47,0.00
1306,237,210,9,7,8007.21,0.00
1307,237,329,8,27,1758.88,0.00
1308,237,233,10,45,1451.60,0.00
1309,237,335,2,12,1930.84,0.00
1310,237,353,6,50,4967.22,0.00
1311,237,452,7,27,5610.99,0.00
1312,237,478,7,4,5206.25,0.00
1313,237,327,3,7,1098.21,0.00
1314,238,168,10,23,828.50,0.00
1315,238,463,1,12,640.31,0.00
1316,238,162,2,37,431.20,0.00
1317,238,265,6,26,4314.96,0.00
1318,238,92,2,21,0.74,0.00
1319,238,221,8,6,5074.56,0.00
1320,238,67,2,43,709.40,0.00
1321,238,414,7,25,1814.61,0.00
1322,238,15,6,13,4600.92,0.00
1323,239,339,3,21,2696.67,0.10
1324,239,388,6,38,3164.10,0.07
1325,239,267,1,29,861.71,0.09
1326,239,128,7,14,812.84,0.11
1327,239,172,5,36,2784.65,0.21
1328,239,139,1,24,774.42,0.07
1329,239,206,4,28,186.04,0.09
1330,239,248,1,47,789.79,0.14
1331,240,209,5,46,3651.30,0.00
1332,240,443,10,29,8846.80,0.00
1333,240,368,10,14,4774.10,0.00
1334,240,246,9,19,3429.72,0.00
1335,240,185,4,38,3161.76,0.00
1336,241,61,9,22,8126.46,0.00
1337,241,465,9,40,3757.14,0.00
1338,241,176,3,37,1421.82,0.00
1339,242,255,2,18,1438.78,0.24
1340,242,427,2,8,1997.94,0.11
1341,242,323,4,20,3046.92,0.06
1342,242,487,4,26,1148.64,0.13
1343,242,498,10,42,175.00,0.09
1344,242,375,9,43,2248.83,0.18
1345,242,281,1,45,154.83,0.13
1346,242,299,4,16,1396.04,0.15
1347,242,10,7,30,3539.27,0.11
1348,243,182,3,48,210.54,0.00
1349,243,247,1,25,247.18,0.00
1350,243,461,5,1,728.60,0.00
1351,243,16,6,25,3693.12,0.00
1352,243,171,10,23,7973.50,0.00
1353,243,363,1,36,709.06,0.00
1354,243,171,8,24,6378.80,0.00
1355,243,495,3,23,2476.86,0.00
1356,243,369,9,41,4253.85,0.00
1357,244,152,3,19,1074.03,0.00
1358,245,430,7,44,3082.66,0.00
1359,245,458,7,18,1822.52,0.00
1360,245,372,1,14,823.49,0.00
1361,246,333,1,14,46.73,0.20
1362,246,85,9,9,5618.79,0.19
1363,246,186,3,27,2892.87,0.13
1364,246,239,5,9,2889.40,0.15
1365,246,316,10,31,7281.30,0.09
1366,246,44,1,12,889.65,0.14
1367,247,168,7,14,579.95,0.00
1368,247,30,5,7,4530.65,0.00
1369,247,370,8,44,5712.72,0.00
1370,247,200,7,25,1564.57,0.00
1371,248,472,4,28,59.40,0.00
1372,248,485,9,44,5256.45,0.00
1373,248,154,6,5,4883.22,0.00
1374,248,207,3,37,760.41,0.00
1375,248,158,2,34,530.76,0.00
1376,248,291,7,41,2084.60,0.00
1377,249,235,2,9,1850.90,0.00
1378,249,404,4,29,2646.20,0.00
1379,250,436,1,29,454.12,0.00
1380,250,276,10,33,9729.50,0.00
1381,250,415,8,37,3375.44,0.00
1382,250,185,10,11,7904.40,0.00
1383,250,378,10,38,6672.70,0.00
1384,251,418,9,5,8269.29,0.00
1385,252,138,1,49,825.95,0.07
1386,252,459,4,23,2384.88,0.09
1387,252,249,6,15,4461.42,0.14
1388,252,334,6,22,1467.12,0.17
1389,252,46,3,37,788.07,0.08
1390,253,498,10,20,175.00,0.00
1391,253,200,2,34,447.02,0.00
1392,253,253,8,27,3022.56,0.00
1393,253,333,5,49,233.65,0.00
1394,253,457,5,21,1687.15,0.00
1395,253,480,10,36,4089.70,0.00
1396,254,73,9,1,6851.25,0.12
1397,254,363,2,10,1418.12,0.23
1398,254,177,3,34,1556.07,0.24
1399,254,171,2,41,1594.70,0.23
1400,255,271,5,4,1660.35,0.00
1401,255,231,7,29,896.98,0.00
1402,255,32,6,28,3061.02,0.00
1403,255,28,7,35,294.63,0.00
1404,255,107,8,28,3415.92,0.00
1405,256,98,7,38,3206.91,0.00
1406,256,311,7,16,1927.66,0.00
1407,257,161,4,33,2439.48,0.20
1408,257,14,1,46,993.84,0.06
1409,257,68,9,11,3467.43,0.25
1410,257,198,5,23,4931.50,0.08
1411,257,84,10,8,1231.50,0.07
1412,258,319,4,45,2542.52,0.21
1413,259,61,3,33,2708.82,0.00
1414,259,467,1,36,466.74,0.00
1415,259,106,5,2,1835.60,0.00
1416,259,97,10,27,3542.10,0.00
1417,259,477,4,29,81.56,0.00
1418,259,243,7,2,1770.02,0.00
1419,259,373,4,8,2613.76,0.00
1420,259,42,7,50,6394.22,0.00
1421,259,195,3,33,1733.31,0.00
1422,259,16,1,24,615.52,0.00
1423,260,108,10,3,2363.80,0.08
1424,260,487,6,17,1722.96,0.13
1425,261,486,2,47,205.56,0.00
1426,261,435,4,28,3952.20,0.00
1427,261,3,5,50,1082.95,0.00
1428,261,404,8,9,5292.40,0.00
1429,261,284,1,4,206.96,0.00
1430,261,377,2,10,951.68,0.00
1431,262,165,3,29,2556.75,0.13
1432,262,93,7,4,5919.20,0.24
1433,263,230,9,7,3515.31,0.20
1434,263,395,4,49,743.20,0.24
1435,263,417,4,38,1462.84,0.17
1436,263,473,7,30,5597.76,0.12
1437,263,282,8,42,4052.88,0.13
1438,263,367,3,38,1765.26,0.05
1439,263,338,8,25,2675.84,0.11
1440,264,85,4,19,2497.24,0.00
1441,264,254,8,20,7143.20,0.00
1442,264,41,5,23,3472.20,0.00
1443,264,11,6,7,1413.66,0.00
1444,264,170,10,44,9397.90,0.00
1445,264,126,9,46,7734.24,0.00
1446,264,189,10,24,8539.00,0.00
1447,264,214,10,3,4874.40,0.00
1448,264,124,10,20,3781.80,0.00
1449,264,128,6,40,696.72,0.00
1450,265,127,6,33,4500.24,0.00
1451,266,114,5,8,2139.30,0.19
1452,266,244,4,5,3374.24,0.06
1453,266,92,2,2,0.74,0.24
1454,266,35,9,31,2508.48,0.20
1455,266,113,9,38,6026.22,0.19
1456,266,97,6,19,2125.26,0.20
1457,266,133,10,31,3806.50,0.08
1458,266,395,6,7,1114.80,0.24
1459,267,382,3,27,2872.23,0.18
1460,267,309,9,1,7232.49,0.24
1461,267,81,5,21,2239.80,0.22
